2.9473684210526314 0 1:0.08109023519330572 2:0.19862247215424259 3:0.6589691534267735 4:0.5521991601053506 5:0.5592519394624015 6:0.9531409363178814
2.1538461538461537 0 1:0.050991406830474616 2:0.13912318139513544 3:0.736264360322469 4:0.6640479927240568 5:0.7003606825787714 6:0.9545288257855892
4.0 0 1:0.057118366297761736 2:0.2152298242522971 3:0.7407029686890599 4:0.638867844123296 5:0.3894561424462536 6:0.8820379344684794
2.083333333333333 0 1:0.0554526153995865 2:0.14283352203963706 3:0.656898903505114 4:0.5178020953655558 5:0.33087629255540896 6:0.8759555608322007
3.75 0 1:0.06491879482663733 2:0.03832499154636076 3:0.5360812303711026 4:0.3761651531627565 5:0.2186683236844115 6:0.9012195706353356
2.625 0 1:0.05388126843863542 2:0.2772483934859483 3:0.7418024273632234 4:0.6497594446392071 5:0.31156491395700286 6:0.9437867496517738
7.333333333333333 0 1:0.05388126843863542 2:0.23034730494395925 3:0.4654034182844321 4:0.30751221714520194 5:0.07789122848925072 6:0.9695096903539399
1.8333333333333333 0 1:0.05388126843863542 2:0.13177101416891746 3:0.585651510266662 4:0.4579782784103046 5:0.5724014637666026 6:0.996164454007946
3.0 0 1:0.05388126843863542 2:0.23959640295606166 3:0.6425938890153408 4:0.5040943865664722 5:0.24690935258113159 6:0.9662360487520764
3.7142857142857144 0 1:0.07471740184043975 2:0.17793741190826784 3:0.6207806228560055 4:0.4513981837953078 5:0.47580047419508453 6:0.9531409363178814
2.833333333333333 0 1:0.057118366297761736 2:0.06334715839840392 3:0.6498692677865548 4:0.5009174284398706 5:0.3703640288716974 6:0.9587532343409688
3.5555555555555554 0 1:0.05388126843863542 2:0.14283352203963706 3:0.6963554306748395 4:0.5567905893376366 5:0.3703640288716974 6:0.887184411100687
1.4285714285714284 0 1:0.058887292053980564 2:0.2757942160090407 3:0.48152603753625833 4:0.2783952946688183 5:0.0 6:0.9592209185994802
2.0 0 1:0.058887292053980564 2:0.11881470784347212 3:0.6332866973511374 4:0.5868853411321706 5:0.4774173839481444 6:0.9802656868211116
3.333333333333333 0 1:0.05388126843863542 2:0.15670786934272418 3:0.5089317846857976 4:0.30751221714520194 5:0.28823179559642637 6:0.8647107311229042
4.5 0 1:0.057118366297761736 2:0.23034730494395925 3:0.5739413507429818 4:0.40568038184835453 5:0.15578245697850143 6:0.9353676004764703
2.5 0 1:0.0554526153995865 2:0.17221374699518088 3:0.5710314788388491 4:0.40306487407891894 5:0.07789122848925072 6:0.9526733674888579
3.333333333333333 0 1:0.0554526153995865 2:0.05926380389019442 3:0.5203012262753123 4:0.2783952946688183 5:0.15578245697850143 6:0.9994375964890027
4.0 0 1:0.05388126843863542 2:0.21459585363744352 3:0.5180834519907641 4:0.31958446074375874 5:0.23367368546775213 6:0.5746930060170121
3.0 0 1:0.058887292053980564 2:0.127318475091467 3:0.5073642877446565 4:0.3727192027790084 5:0.42001422846422803 6:0.5746221952111263
2.571428571428571 0 1:0.05388126843863542 2:0.14501043360095356 3:0.5493006555432448 4:0.4479522334115597 5:0.12345467629056579 6:0.9657683812083276
3.142857142857143 0 1:0.0554526153995865 2:0.30121592850561163 3:0.6481708916017825 4:0.4700505220088613 5:0.4252418356287176 6:0.8647107311229042
1.2222222222222223 0 1:0.08285700529592549 2:0.11881470784347212 3:0.5994777005158064 4:0.4965314450284329 5:0.3962687305984029 6:0.9592209185994802
1.8181818181818181 0 1:0.058887292053980564 2:0.13912318139513544 3:0.5369953888483561 4:0.39481749137631 5:0.18085783177448217 6:0.9334966293939068
1.894736842105263 0 1:0.06721356734114785 2:0.13530496703180558 3:0.6853757184226908 4:0.5948593423876475 5:0.5069001192808378 6:0.9685743697532676
1.4285714285714284 0 1:0.05388126843863542 2:0.18098224914903652 3:0.48319706797015194 4:0.26970759363330243 5:0.15578245697850143 6:0.5746930060170121
0.9333333333333333 0 1:0.0554526153995865 2:0.15670786934272418 3:0.30842457385590755 4:0.11924153236819986 5:0.0 6:0.9451899060720862
4.0 0 1:0.052396521256776483 2:0.15670786934272418 3:0.43786728585006884 4:0.2783952946688183 5:0.18085783177448217 6:0.8534804650679887
5.0 0 1:0.0554526153995865 2:0.18288375344543656 3:0.40612577505278047 4:0.2256990918976539 5:0.0 6:0.6400013214962836
